mfl_id,sportradar_id,fantasypros_id,gsis_id,pff_id,sleeper_id,nfl_id,espn_id,yahoo_id,fleaflicker_id,cbs_id,pfr_id,cfbref_id,rotowire_id,rotoworld_id,ktc_id,stats_id,stats_global_id,fantasy_data_id,swish_id,name,merge_name,position,team,birthdate,age,draft_year,draft_round,draft_pick,draft_ovr,twitter_username,height,weight,college,db_season
13413,a8dbddc6-b4c9-4c8e-86c8-2e49026e7418,,00-0033417,47814,4401,45314,3052182,30653,,2819221,StriDa00,,11688,12764,,30653,747911,19260,,Damore'ea Stringfellow,damoreea stringfellow,WR,FA,1994-10-18,26.6,2017,,,,,74,209,Mississippi,2026
13415,015af24c-5327-4d6a-84ea-088bbc9f747c,,00-0033800,12294,4707,45660,3128756,30751,,2820522,JuddAk00,,12129,12841,,30751,837933,19614,,Akeem Judd,akeem judd,RB,FA,1992-12-11,28.4,2017,,,,,71,225,Mississippi,2026
13416,0666e6c6-42d9-40ab-83bd-7bbf81e9ac9c,16841,00-0033275,12134,4335,45159,3051308,30538,,2818659,WalkPh00,,12371,12666,,30538,749164,19191,749164,P.J. Walker,pj walker,QB,FA,1995-02-26,30.9,2017,,,,,71,215,Temple,2026
13417,2717b760-4ea5-4e18-b1b3-b39275b8978d,,00-0033477,12250,4511,45365,2972232,30700,,2819453,LewiLa01,,12084,12806,,30700,690100,19383,,LaTroy Lewis,latroy lewis,LB,TEN,1993-11-09,27.5,2017,,,,,75,255,Tennessee,2026
13418,5aba3610-ab55-4922-ac46-806ded5eb8bf,17066,00-0033307,12270,4454,45185,3045523,30551,,2088428,BourKe00,,11847,12677,153,30551,754412,19318,754412,Kendrick Bourne,kendrick bourne,WR,ARI,1995-08-04,31.0,2017,,,,,73,205,Eastern Washington,2026
13420,ab9cf0fc-f4e4-4d18-8132-97e518eb14f3,16875,00-0033773,48033,4614,45651,2988624,30808,,2820035,McCaRi00,,12307,12896,,30808,702925,19504,,Riley McCarron,riley mccarron,WR,FA,1993-06-16,27.9,2017,,,,,69,198,Iowa,2026
13421,158a971d-dc66-4427-a3d4-a1ef2de37be6,,00-0033620,12150,4541,45492,2974328,30598,,2819972,ReilBr00,,12395,12713,,30598,651709,19420,,Brandon Reilly,brandon reilly,WR,FA,1993-09-24,27.6,2017,,,,,74,200,Nebraska,2026
13423,1817f16b-5ff3-4d64-8d7a-f64e02f5a033,16592,00-0033765,24304,4606,45643,2986109,30799,,2820029,ColeDy00,,12410,12483,,30799,698529,19496,698529,Dylan Cole,dylan cole,LB,FA,1994-05-19,30.8,2017,,,,,72,240,Missouri State,2026
13424,3c8a55dd-20a8-4375-b711-49eb5e6e1d0e,17115,00-0033357,12112,4381,45244,2468609,30614,,2818935,HillTa00,,12063,12729,,30614,503184,19238,503184,Taysom Hill,taysom hill,TE,NOS,1990-08-23,35.9,2017,,,,,74,221,Brigham Young,2026
13425,c726c9ec-060e-47d8-95cf-2d00b73c9eb0,,,,4373,,3126338,30588,,,,,11776,12703,,30588,835378,19230,,Stanley Williams,stanley williams,RB,FA,1995-09-30,25.6,2017,,,,,68,190,Kentucky,2026
13426,7c1a8ecd-e3e5-4123-b89f-36e58b99126f,16934,00-0033445,51674,4449,45345,4232830,30633,,2819225,MorrNi00,,12428,12746,,30633,1050219,19310,1050219,Nicholas Morrow,nicholas morrow,LB,FA,1995-07-10,30.6,2017,,,,,72,216,Greenville,2026
13427,7c9c7800-69d0-459b-812b-a07ac48e9f2a,16502,00-0033757,12193,4602,45635,2975674,30777,,2820026,TonyRo00,,12389,12868,,30777,660151,19491,660151,Robert Tonyan,robert tonyan,TE,PIT,1994-04-30,32.2,2017,,,,,77,240,Indiana State,2026
13430,9164fac3-2540-4f64-ba29-96fb0ce1c7eb,,00-0033400,12212,4390,45296,3043237,30641,,2819211,HaacMa00,,12402,12753,,30641,732776,19249,732776,Matt Haack,matt haack,PN,ARI,1994-07-25,32.0,2017,,,,,72,205,Arizona State,2026
13431,8237c04f-a1c4-4c31-b5de-3afb3c81389f,,00-0033269,12130,4331,45153,3914922,30534,,2818657,SancRi00,,12390,12663,,30534,886184,19187,886184,Rigoberto Sanchez,rigoberto sanchez,PN,IND,1994-09-08,31.9,2017,,,,,72,195,Hawai'i,2026
13432,c112a8f2-2013-4f75-a68c-463f9ef4bdd1,,00-0033622,12153,4544,45494,3042428,30602,,,,,12076,12717,,30602,728034,19423,,Daikiel Shorts,daikiel shorts,WR,FA,1994-10-06,26.6,2017,,,,,73,202,West Virginia,2026
13433,414b95e9-e7e0-4ede-aef6-b0825ddda611,,00-0033515,,4519,,3128267,30703,,,,,11770,12963,,30703,838211,19391,,Devine Redding,devine redding,RB,FA,1996-02-05,25.3,2017,,,,,68,205,Indiana,2026
13436,3411b31b-9800-4f5b-a43f-4564c9530627,,00-0033815,48079,4681,45676,3043134,30827,,2820499,DaviRe01,,12146,12914,,30827,734314,19582,,Reggie Davis,reggie davis,WR,CHI,1995-11-22,25.5,2017,,,,,71,185,Georgia,2026
13437,82369292-79c4-40db-944b-5cebd4c5ac24,16484,00-0033748,12185,4596,45626,2979825,30768,,2820018,GreeTi00,,12294,12860,,30768,651635,19483,,Tion Green,tion green,RB,FA,1993-12-14,27.4,2017,,,,,72,220,Cincinnati,2026
13438,5cc0007b-4561-4ff2-8fa7-242bec47dc5a,16912,00-0033696,12037,4660,45570,2971426,30420,,2820068,CulkSe00,,12405,12560,,30420,689866,19559,,Sean Culkin,sean culkin,TE,FA,1993-06-11,28.7,2017,,,,,77,255,Missouri,2026
13439,3a1d02b6-1940-49b2-a0e8-1ccb1896c5e5,,00-0033234,12031,4304,45082,3042361,30462,,2818512,OdomCh00,,12417,12597,,30462,736802,19152,736802,Chris Odom,chris odom,DE,FA,1994-09-16,26.6,2017,,,,,76,262,Arkansas State,2026
13440,8e06b4a9-d210-465c-80b7-9bae20dc64b2,,00-0033410,50361,4359,45307,3052883,30381,,2818916,LukeCo00,,12091,12531,,30381,749955,19216,749955,Cole Luke,cole luke,CB,WAS,1995-06-30,25.9,2017,,,,,71,200,Notre Dame,2026
13441,57d6fd4d-29e1-46cf-a3b0-601cc5b3d48d,,00-0033826,37997,4684,45687,3057517,30846,,2820502,HillJa01,,12347,12934,,30846,750318,19585,,Jaylen Hill,jaylen hill,CB,FA,1994-05-26,27.0,2017,,,,,70,175,Jacksonville State,2026
13442,486d1b54-2f4a-4fe1-8935-c8659a8dc942,17124,00-0033415,51190,4400,45312,3054859,30652,,2819220,SmitMa04,,12149,12763,,30652,750854,19259,750854,Maurice Smith,maurice smith,S,WAS,1995-06-14,25.9,2017,,,,,72,194,Georgia,2026
13443,1fc0af83-3c6e-4f4d-aadf-233e501c7241,16605,00-0033819,49282,4689,45680,3051925,30848,,2071571,CartJa02,,11987,12503,,30848,739797,19591,739797,Jamal Carter,jamal carter,S,ARI,1994-04-12,27.1,2017,,,,,73,215,Miami (FL),2026
13444,d3ba3eca-c71d-449b-b5f1-7397a9cab3f1,16647,00-0033716,12236,4643,45590,3047530,30736,,2820074,MunsCa00,,12383,12452,,30736,746289,19538,746289,Calvin Munson,calvin munson,LB,MIA,1994-12-27,29.1,2017,,,,,73,240,San Diego State,2026
13445,d6647491-8a3c-4f9f-999c-823823bd478d,16501,00-0033421,24606,4468,45321,4081127,30468,,2819226,AuclAn00,,12230,12603,,30468,1050026,19335,1050026,Antony Auclair,antony auclair,TE,FA,1993-05-28,29.7,2017,,,,,78,256,Laval University,2026
13446,2c33ff53-6c16-46b5-a3b0-20db70fe430a,16542,00-0033344,50712,4368,45223,2978211,30583,,1996495,NickHa02,,11979,12492,,30583,690975,19225,690975,Hardy Nickerson,hardy nickerson,LB,FA,1994-01-05,29.1,2017,,,,,72,235,Illinois,2026
13447,bfe704fc-266d-4f6a-afbf-c903b5934e23,16691,00-0033336,38587,4413,45215,3056916,30448,,2818956,WilsEr00,,12360,12585,,30448,691858,19273,691858,Eric Wilson,eric wilson,LB,MIN,1994-09-26,31.8,2017,,,,,73,230,Cincinnati,2026
13448,54814199-dd18-408f-9dc4-ce59a121431b,16796,00-0033381,12214,4415,45274,2972342,30655,,2818958,ButlAd00,,12141,12765,,30655,690808,19275,690808,Adam Butler,adam butler,DT,LVR,1994-04-12,32.3,2017,,,,,76,301,Vanderbilt,2026
13449,2cf86b24-50e1-4047-83cb-afd82b17aa91,,00-0033845,12338,4720,45706,3052502,30865,,2820603,HatfDo00,,12317,12948,,30865,733254,19628,,Dominique Hatfield,dominique hatfield,CB,CAR,1994-12-13,26.4,2017,,,,,70,178,Utah,2026
13452,9b4e4d1d-ad88-4c10-b1c0-b9116755c184,17201,00-0033838,38329,4696,2559325,2970090,30850,,2820531,EdmuTr00,,12433,12935,,30850,691645,19599,691645,Trey Edmunds,trey edmunds,RB,FA,1994-12-30,28.2,2017,,,,,74,223,Maryland,2026
13453,eddd3f47-fdd1-4d53-9e31-93b46624fd0f,10828,00-0032649,11157,3728,43769,3040661,29747,,2083537,PricBr00,,11566,11871,,29747,729627,18537,,Brian Price,brian price,DT,FA,1994-06-24,26.9,2017,,,,,75,322,Texas-San Antonio,2026
13454,5a7fd0e3-5b63-4ebd-b8f9-02f3dafe0d45,,00-0033368,12083,4345,45256,2970256,30514,,2818905,BradBa00,,12427,12645,,30514,692328,19201,,Bam Bradley,bam bradley,LB,BAL,1991-05-01,30.0,2017,,,,,71,232,Pittsburgh,2026
13455,cb68b95f-ef6f-4e5e-b861-8bfe6cfeacf5,17145,00-0033376,48862,4353,45268,2975417,30592,,2818911,RicaPa00,,12298,12707,,30592,658389,19209,658389,Patrick Ricard,patrick ricard,RB,NYG,1994-05-27,32.1,2017,,,,,75,300,Maine,2026
13456,593d31fd-212e-47a5-b3cc-0793cf075a98,17134,00-0033430,12068,4476,45330,2979515,30477,,2819111,MabiGr00,,12406,12610,,30477,691797,19344,691797,Greg Mabin,greg mabin,CB,FA,1994-06-25,29.6,2017,,,,,74,195,Iowa,2026
13457,13d56de6-ed55-4323-b79d-e0d49d936723,,00-0033339,51176,4363,45218,2979535,30578,,2818918,CoxxDe00,,12425,12498,,30578,696159,19220,,Demetrious Cox,demetrious cox,S,CIN,1994-04-20,27.0,2017,,,,,72,200,Michigan State,2026
13459,27488f5f-e895-499b-9e33-fddd3d5d603c,,00-0033758,12194,4603,45636,2976151,30778,,2820225,ValoJe00,,12312,12869,,30778,693128,19492,693128,Jeremiah Valoaga,jeremiah valoaga,DE,OAK,1994-11-15,26.5,2017,,,,,78,275,UNLV,2026
13460,32b5fb32-1fcf-4955-9621-669c246a9fd3,16881,00-0033598,48856,4604,45414,3008150,30792,,2820027,AnkoEl00,,12358,12881,,30792,707361,19493,707361,Eli Ankou,eli ankou,DT,FA,1994-06-08,30.7,2017,,,,,75,325,UCLA,2026
13461,93d10760-436e-4638-b506-a5c655ed5365,16827,00-0033420,51589,4352,45317,3048402,30622,,2819137,PaynDo00,,12422,12738,,30622,752222,19208,,Donald Payne,donald payne,LB,FA,1994-07-12,26.8,2017,,,,,71,217,Stetson,2026
13462,4ca6d7fd-43f7-4c0d-8992-aa28d91710e6,16611,00-0033704,12039,4668,45578,3052889,30428,,2820095,OnwuJa00,,12356,12469,,30428,733636,19567,,James Onwualu,james onwualu,LB,SFO,1994-09-04,26.7,2017,,,,,73,235,Notre Dame,2026
13463,3513168f-e8ec-4dc8-984d-c305758d2e38,16781,00-0033399,12211,4389,45294,2975680,30640,,2819210,AlleCh02,,12303,12752,,30640,660315,19248,,Chase Allen,chase allen,LB,FA,1993-08-29,27.7,2017,,,,,75,246,Southern Illinois,2026
13464,,,,,,,,,,2820077,,,12414,12831,,30739,693143,,,Shane Smith,shane smith,RB,FA,1993-08-21,27.7,2017,,,,,73,240,San Jose State,2026
13465,1d1d59bc-ed91-4ed6-adf3-f40d0e296554,,00-0033642,12097,4558,45516,2970622,30539,,2819985,BellB.00,,12434,12667,,30539,691741,19441,691741,B.J. Bello,bj bello,LB,LAC,1994-10-31,26.5,2017,,,,,75,229,Illinois State,2026
13470,cbfb7144-357e-4feb-82d7-a6104fdbf908,16801,00-0033393,51596,4427,45287,4218312,30669,,2818965,MoorKe03,,12431,12775,,30669,1050229,19287,1050229,Kenny Moore,kenny moore,CB,FA,1995-08-23,30.9,2017,,,,KennyMoore1,69,190,Valdosta State,2026
13472,cbfc2a87-0ecf-4e5e-8d2d-2d171308f377,16929,00-0033450,50835,4452,45350,3042370,30638,,2819160,WoodXa01,,12423,12751,,30638,736808,19315,,Xavier Woodson-Luster,xavier woodson-luster,LB,FA,1995-08-06,25.8,2017,,,,,73,220,Arkansas State,2026
13474,09f4ba1d-6eab-4e9b-9f22-a5ff33f0f2d1,16983,00-0033746,12183,4594,45624,2976114,30766,,2820017,BarrAl00,,12426,12858,,30766,693023,19481,693023,Alex Barrett,alex barrett,DE,SFO,1994-03-06,31.0,2017,,,,,74,250,San Diego State,2026
13475,57b80476-cfca-4d31-a7c3-cf84ea3261b0,,00-0033700,12038,4664,45574,3051368,30424,,2820091,HarrNi00,,12355,12564,,30424,741772,19563,,Nigel Harris,nigel harris,LB,TEN,1994-12-07,26.4,2017,,,,,74,225,South Florida,2026
13476,fd25a007-dedb-42db-a31e-55dcd5e17967,16878,00-0033763,23652,4605,45641,2971280,30795,,2820226,BaylEv00,,12308,12884,,30795,689688,19494,689688,Evan Baylis,evan baylis,TE,FA,1993-11-18,27.5,2017,,,,,77,250,Oregon,2026
13479,86099301-67d0-4370-8e42-d14f34bbbb91,16907,00-0033697,12040,4661,45571,3053795,30422,,2820088,DaviMi03,,12357,12562,,30422,750714,19560,750714,Michael Davis,michael davis,CB,NOS,1995-01-06,31.5,2017,,,,,74,196,Brigham Young,2026
13488,7fc949b6-a1cb-4f9d-a06d-b65773409a44,16972,00-0033251,12303,4319,45102,2978109,30502,,1989197,PascZa00,,11868,12635,,30502,658447,19172,658447,Zach Pascal,zach pascal,WR,FA,1994-12-18,31.6,2017,,,,,74,219,Old Dominion,2026
13491,35150d4a-0dca-4daa-91b3-ffc46d44d1b8,16873,00-0033770,18348,4611,45648,2970625,30811,,2820033,HardJu01,,12442,12899,,30811,691750,19501,691750,Justin Hardee,justin hardee,CB,TEN,1994-02-07,31.1,2017,,,,,72,200,Illinois,2026
13492,7b108d08-f950-49c6-be33-85cb9222e655,16886,00-0033855,12330,4719,45720,3054970,30861,,2820598,ThomCh05,,12260,12944,,30861,748626,19627,,Chris Thompson,chris thompson,WR,FA,1994-05-09,27.0,2017,,,,,72,175,Florida,2026
13495,,,,,,,,,,2175106,,,10745,11036,,29029,541458,,,Cap Capi,cap capi,LB,FA,1992-07-11,28.8,2017,,,,,74,249,Akron,2026
13498,d37758ce-9e3c-4e3c-bb7b-b8eaf1c58541,16226,00-0032749,10935,3592,43869,2570484,29577,,2066974,JohnIs00,,11411,11731,,29577,605944,18372,,Isaiah Johnson,isaiah johnson,S,FA,1992-10-14,28.6,2017,,,,,72,209,South Carolina,2026
13503,11b9bcde-b2c8-412b-9689-4420182ca928,16918,00-0033481,12137,4491,45369,3046399,30682,,2819444,KempMa00,,12446,12790,,30682,746243,19361,746243,Marcus Kemp,marcus kemp,WR,FA,1995-08-14,28.5,2017,,,,MarcusDKemp,76,210,Hawaii,2026
13506,db7c756b-a340-47fa-bdd5-5556fac68d20,,00-0033362,12117,4386,45250,2972562,30619,,2818939,PipkLe00,,12404,12734,,30619,652398,19243,,Lenzy Pipkins,lenzy pipkins,CB,FA,1993-11-07,27.5,2017,,,,,72,196,Oklahoma State,2026
13509,da918fe0-eb5d-42c7-b952-2f5da5197c20,16148,00-0032641,11242,3765,43761,2972896,29846,,1984676,DeayDo01,,11528,11928,,29846,651757,18577,651757,Donte Deayon,donte deayon,CB,LAR,1994-01-28,29.1,2017,,,,,69,159,Boise State,2026
13511,c4caac75-07d3-44b2-88ca-524e495a1a6b,16503,00-0033315,12276,4460,45193,2968204,30559,,2006894,HikuCo00,,11891,12478,,30559,698168,19326,698168,Cole Hikutini,cole hikutini,TE,DAL,1994-06-11,26.9,2017,,,,,76,240,Louisville,2026
13512,0043c962-e726-4ed2-8aa3-b0eb5cdc5567,,00-0033408,12092,4357,45305,2980098,30379,,2000847,CoxxBr01,,11910,12476,,30379,694610,19214,694610,Bryan Cox,bryan cox,DE,FA,1994-06-25,28.7,2017,,,,,75,270,Florida,2026
13530,,,00-0033254,,,,,,,2818627,BankBr01,,12456,12637,,30504,0,,,Brandon Banks,brandon banks,DE,WAS,1994-07-13,26.8,2017,,,,,75,267,Charlotte,2026
13533,,,,,,,,,,2820002,,,12124,12877,,30787,727755,,,Lewis Neal,lewis neal,DE,FA,1995-05-17,26.0,2017,,,,,72,280,LSU,2026
13535,fa3b7c60-764c-4d06-8e70-7cd9a902dc27,,00-0031834,9930,2769,42865,2512892,28930,,,PinkLa00,,12195,10914,,28930,554232,17237,,Larry Pinkard,larry pinkard,WR,JAC,1992-02-25,29.2,2017,,,,,72,196,Old Dominion,2026
13536,983aee62-70d8-4d39-a857-da6fee82bef1,16976,00-0033635,12171,4552,45509,3043197,30722,,2820118,IrviIs00,,12445,12821,,30722,728894,19433,,Isaiah Irving,isaiah irving,LB,FA,1994-06-09,27.7,2017,,,,,75,254,San Jose State,2026
13537,d38bd9b4-1927-4cca-84da-5c7dd5b21716,16684,00-0033324,50170,4402,45203,3042726,30427,,2061228,BoweTa00,,11903,12567,,30427,727746,19261,727746,Tashawn Bower,tashawn bower,DE,FA,1995-02-18,29.0,2017,,,,,77,250,LSU,2026
13538,9bd7ed5d-968a-40c0-8dcd-25fcc2d4d47f,,00-0033599,12010,4522,45469,2982809,30482,,2820053,AgudCa00,,12364,12617,,30482,696192,19398,,Carlton Agudosi,carlton agudosi,WR,FA,1994-02-01,27.3,2017,,,,,78,220,Rutgers,2026
13539,1b577eee-a177-4b56-833b-4e55e0632585,16802,00-0033384,26758,4418,45278,3040143,30658,,2819143,DaniLe00,,12229,12767,,30658,740712,19278,,LeShun Daniels,leshun daniels,RB,FA,1995-06-04,25.9,2017,,,,,71,222,Iowa,2026
13541,ff813dc6-d3fb-4021-830c-736996df5863,,00-0032851,11317,3818,43918,2577651,29937,,2237103,RobePe01,,11563,11990,,29937,605332,18635,,Pete Robertson,pete robertson,LB,WAS,1992-12-02,28.4,2017,,,,,74,243,Texas Tech,2026
13543,5554177a-c14b-4931-85c6-fc302eb6770a,,00-0033659,12321,4572,45533,2974344,30785,,2820000,JoneJo05,,12454,12875,,30785,691833,19458,691833,Joseph Jones,joseph jones,LB,TEN,1994-02-21,30.0,2017,,,,,72,240,Northwestern,2026
13544,ee8800ba-af54-4d69-9182-63fd0f789551,17013,00-0033434,12067,4480,45334,3045380,30481,,2071519,WilsJe00,,11886,12614,,30481,742159,19348,,Bobo Wilson,bobo wilson,WR,FA,1995-01-25,26.3,2017,,,,,69,186,Florida State,2026
13545,1af02026-aef5-4dcb-baa2-9c9c91d22533,16930,00-0033449,12251,4451,45349,3894883,30637,,2819097,WhitIs00,,12106,12750,,30637,865837,19314,,Isaac Whitney,isaac whitney,WR,HOU,1994-06-22,26.9,2017,,,,,74,204,USC,2026
13547,bf21bd83-9c97-4faf-97be-859f033848e2,16717,00-0033503,12224,4503,45395,3916144,30415,,2819458,MaulAr00,,12026,12468,,30415,880396,19375,880396,Art Maulet,arthur maulet,CB,DET,1993-07-13,33.0,2017,,,,,69,190,Memphis,2026
13548,69abeeed-ad7d-46a8-a1a2-ce0c0a1c3afe,,00-0033776,48388,4616,45654,2971022,30803,,2820229,PresGi00,,12415,12891,,30803,693981,19507,,Gimel President,gimel president,LB,TEN,1994-06-24,26.9,2017,,,,,75,275,Illinois,2026
13549,1532328d-614e-4cd6-a43f-ff56073e2ff2,16341,00-0032689,11266,3774,43809,3057863,29806,,2236956,VandJa00,,11585,11908,,29806,756569,18587,,Jason Vander Laan,jason vander laan,TE,NOS,1992-09-22,28.6,2017,,,,,75,245,Ferris State,2026
13552,7840c637-976b-47e5-8831-09e1099c0484,,00-0033693,48353,4632,45567,3115911,30405,,2008717,PhilCa00,,11935,12484,,30405,606558,19526,,Carroll Phillips,carroll phillips,DE,FA,1992-09-02,28.7,2017,,,,,75,242,Illinois,2026
13553,46e11bbc-8d8a-4b32-96a0-d059472b8fc6,16782,00-0033405,49357,4395,45302,3058965,30646,,2819216,McTyTo00,,12040,12758,,30646,751845,19254,751845,Torry McTyer,torry mctyer,CB,WAS,1995-04-10,26.9,2017,,,,,71,188,UNLV,2026
13556,,,00-0033738,,,,,,,2820082,PeteOt00,,12471,12850,,30760,693830,,,Otha Peters,otha peters,LB,WAS,1994-02-27,27.2,2017,,,,,72,238,Louisiana,2026
13558,0cea85ba-f49b-4f4b-b50e-b96042a6a680,,00-0033337,50096,4361,45216,3057972,30576,,2818917,BellBr01,,12133,12694,,30576,748738,19218,,Brandon Bell,brandon bell,LB,CIN,1995-01-09,26.3,2017,,,,,73,230,Penn State,2026
13559,8b44e3b8-81ae-4f02-b598-965872d12816,16775,00-0033403,50587,4393,45300,2981511,30644,,2819214,MalvCa00,,12057,12756,,30644,652212,19252,652212,Cameron Malveaux,cameron malveaux,LB,PHI,1994-08-22,27.5,2017,,,,,77,265,Houston,2026
13562,8bfbee63-feb4-4862-b3c8-08d2f65c8b5f,16882,00-0033535,51592,4617,41154,4220624,30802,,2820038,RossDa02,,12455,12890,,30802,1050928,19508,,Daniel Ross,daniel ross,DT,FA,1993-03-05,29.0,2017,,,,,76,300,Northeast Mississippi CC,2026
13563,63de92e7-69a9-494f-b2a6-43aa67ad325c,16702,00-0033424,12062,4470,45324,2979532,30471,,2001904,BullRi00,,11964,12464,,30471,696156,19338,,Riley Bullough,riley bullough,LB,FA,1993-11-23,27.5,2017,,,,,74,228,Michigan State,2026
13567,7e408bdc-df1a-44bf-878e-8cc790c40a3e,,00-0033675,49127,4591,45549,3045206,30825,,2820121,ThomDy01,,12474,12911,,30825,728214,19478,,Dymonte Thomas,dymonte thomas,S,FA,1993-11-30,27.4,2017,,,,,74,199,Michigan,2026
13574,f14bbebf-5021-4813-8daf-7c8db6542aac,,00-0033514,25432,4518,45416,3931761,30702,,2819613,ByrdEm00,,12333,12807,,30702,868036,19390,,Emanuel Byrd,emanuel byrd,TE,FA,1994-12-09,26.4,2017,,,,,74,240,Marshall,2026
13584,668b0909-c44f-448e-8fa3-62235b5bebb5,,00-0033353,12108,4377,45237,2973973,30610,,2818931,CrocMo01,,12451,12725,,30610,696820,19234,,Montay Crockett,montay crockett,WR,JAC,1993-12-11,27.4,2017,,,,,72,184,Georgia Southern,2026
13722,43e8a6ac-d451-4dbd-b145-797764f91494,16638,00-0033658,12320,4571,45532,2991767,30784,,2819999,JarwBl00,,12179,12507,,30784,711965,19457,711965,Blake Jarwin,blake jarwin,TE,FA,1994-07-16,29.6,2017,,,,,77,260,Oklahoma State,2026
13728,4571c406-9d68-4b0e-9772-9d6069ef17f3,,00-0033735,12347,4650,45609,3957543,30756,,2820079,BrowBi02,,11848,12518,,30756,1050875,19547,,Billy Brown,billy brown,TE,IND,1993-03-20,28.1,2017,,,,,76,255,Shepherd,2026
13729,,,,,,,,,,2210396,,,10825,11234,,29210,609755,,,Derrick Mathews,derrick mathews,LB,FA,1992-09-25,28.6,2017,,,,,72,232,Houston,2026
13848,d2f6de91-089a-4845-9b90-bfbc00487444,,00-0033729,12255,4654,45603,3051397,30711,,2820081,JohnCa02,,11829,12493,,30711,0,19552,745895,Cam Johnston,cam johnston,PN,PIT,1992-02-24,34.4,2017,,,,,71,194,Ohio State,2026
13851,6a8b0081-6ac5-4eb7-8840-8fd633568e78,16529,00-0033386,12052,4420,45280,3115443,30660,,2818961,HollCo00,,12926,12769,,30660,696881,19280,696881,Cody Hollister,cody hollister,WR,TEN,1993-11-18,30.2,2017,,,,,76,220,Arkansas,2026
13859,856182d1-221e-48ce-bce4-58c7843549fa,,00-0033630,12167,4548,45504,3047969,30717,,2819977,BouaJo00,,12339,12817,,30717,746578,19428,,Joel Bouagnon,joel bouagnon,RB,FA,1995-03-28,26.1,2017,,,,,74,230,Northern Illinois,2026
13862,6124c4d4-337b-4926-b3f8-d2feb1c16fa9,17224,00-0034054,47417,4854,45900,3052056,30955,,2890282,CracRi00,,12447,13054,,30955,749681,19755,749681,River Cracraft,river cracraft,WR,WAS,1994-11-01,31.7,2017,,,,,72,198,Washington State,2026
13864,0832c8ad-0872-446f-ad6e-0e309e8443d1,17130,00-0033733,12258,6744,45607,3040035,30715,,2820084,WardGr02,,11883,12815,,30715,741292,19705,741292,Greg Ward,greg ward,WR,FA,1995-07-12,29.6,2017,,,,,71,186,Houston,2026
13878,8db3a609-73f4-4797-ae22-8adf024d473c,16834,00-0033367,12088,4344,45255,2973626,30513,,2818904,BoarC.00,,12443,12644,,30513,695408,19200,695408,C.J. Board,cj board,WR,FA,1993-12-12,30.2,2017,,,,,73,181,Chattanooga,2026
13880,d479a777-b53b-4bbf-a8e4-0c1675ac48df,17143,00-0034011,51842,4741,45785,4212989,30891,,2835170,ArnoDa00,,12276,12972,,30891,1053627,19659,1053627,Dan Arnold,dan arnold,TE,FA,1995-03-15,30.0,2017,,,,,78,240,Wisconsin-Platteville,2026
13886,5cd06df7-8ae9-4b20-b710-f07e39930cfa,,00-0033731,12165,4656,45605,3957450,30713,,2820083,SullTr01,,12407,12814,,30713,1050850,19554,,Tre Sullivan,tre sullivan,S,FA,1993-11-01,27.5,2017,,,,,72,200,Shepherd,2026
13887,,,,,,,,,,,,,12373,12796,,30690,651779,,,Chanceller James,chanceller james,S,FA,1994-09-26,26.6,2017,,,,,74,208,Boise State,2026
13890,e17b5817-d955-42be-bb8d-e34d89f6dd71,16770,00-0033627,12145,4536,45501,2972240,30594,,2819968,CrooJa00,,12082,12709,,30594,690029,19415,690029,Jason Croom,jason croom,TE,FA,1994-02-28,29.0,2017,,,,,77,246,Tennessee,2026
13894,8725d38b-398b-4ca5-9e80-d43b0bf855bb,17202,00-0034030,23592,4819,45854,2973627,30934,,2001442,DaviKe03,,11911,13022,,30934,695410,19727,,Keionta Davis,keionta davis,DE,NEP,1994-03-01,27.2,2017,,,,,76,280,Chattanooga,2026
13900,63e63ae6-5a88-4b04-a3a0-5e0cb0404f95,15907,00-0032669,11182,3467,43789,2578718,29712,,1824905,BertTa01,,11568,11586,,29712,593584,18231,593584,Taylor Bertolet,taylor bertolet,PK,FA,1992-10-24,31.3,2017,,,,,69,188,Texas A&M,2026
13909,99c9de87-7fe1-4d5e-928e-586f48af2d79,12378,00-0030332,8585,4958,40775,16486,27369,,1630817,MaheBr01,,9054,9136,,27369,462787,15854,462787,Brett Maher,brett maher,PK,FA,1989-11-21,36.2,2017,,,,,72,180,Nebraska,2026
13921,401fac38-aa48-4f45-b6c4-a4705b50f9bd,16629,00-0033438,12246,4442,45338,2981846,30626,,2005914,BrowFa00,,11906,12477,,30626,697313,19303,,Fadol Brown,fadol brown,DE,FA,1993-04-15,28.1,2017,,,,,76,282,Mississippi,2026
13924,f0b08802-f6f8-4dba-b53e-e26eb75a32e7,16825,00-0033374,47053,4350,45266,2978244,30517,,2819136,OrtiRi00,,12118,12648,,30517,695140,19206,,Ricky Ortiz,ricky ortiz,RB,NOS,1994-04-15,27.1,2017,,,,,72,230,Oregon State,2026
13929,7d7aae3c-c186-4ded-bbaa-df05f697ef29,14515,00-0031500,10235,2796,42331,3734467,28386,,2171885,ObadEf00,,10448,10446,,28386,868465,17264,868465,Efe Obada,efe obada,DE,FA,1992-04-13,33.8,2017,,,,,78,265,None,2026
